,classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids,Filename,plant_height,first_branch_height,branch_count
10,368205528,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,12.11,2021-10-19 15:19:39+00:00,,,"{""source"":""api"",""session"":""9939dd14fd3518bac58c686b214cf6ffd008f343730641cd50e51f260d50ac0f"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:19:33.135Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:19:39.793Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:19:33.075Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""4"",""task_label"":""How many branches are in this picture?""}]","{""69391971"":{""retired"":null,""Filename"":""IMG_2178_small.JPG""}}",69391971,IMG_2178_small.JPG,-1.0,-1.0,-1
11,368205581,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,12.11,2021-10-19 15:19:50+00:00,,,"{""source"":""api"",""session"":""9939dd14fd3518bac58c686b214cf6ffd008f343730641cd50e51f260d50ac0f"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:19:40.253Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:19:50.834Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:19:33.075Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""7"",""task_label"":""How many branches are in this picture?""}]","{""69391973"":{""retired"":null,""Filename"":""IMG_2173_small.JPG""}}",69391973,IMG_2173_small.JPG,-1.0,-1.0,-1
12,368205596,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,12.11,2021-10-19 15:19:55+00:00,,,"{""source"":""api"",""session"":""9939dd14fd3518bac58c686b214cf6ffd008f343730641cd50e51f260d50ac0f"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:19:51.548Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:19:55.609Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:19:33.075Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""7"",""task_label"":""How many branches are in this picture?""}]","{""69391974"":{""retired"":null,""Filename"":""IMG_2174_small.JPG""}}",69391974,IMG_2174_small.JPG,-1.0,-1.0,-1
13,368205869,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:20:59+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:20:20.545Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:20:59.391Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""3"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":151.8125,""y"":94,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":322.8125,""y"":378,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":314.8125,""y"":351,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":298.8125,""y"":338,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":293.8125,""y"":322,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":279.8125,""y"":314,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":272.8125,""y"":296,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":250.8125,""y"":270,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391973"":{""retired"":null,""Filename"":""IMG_2173_small.JPG""}}",69391973,IMG_2173_small.JPG,-1.0,-1.0,-1
14,368205980,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:21:23+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:21:05.984Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:21:23.160Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""3"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":65.8125,""y"":118,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":278.8125,""y"":312,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":258.8125,""y"":280,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":240.8125,""y"":271,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":236.8125,""y"":252,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391970"":{""retired"":null,""Filename"":""IMG_2177_small.JPG""}}",69391970,IMG_2177_small.JPG,-1.0,-1.0,-1
15,368206071,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:21:44+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:21:24.532Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:21:42.452Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""3"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":132.8125,""y"":101,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":277.8125,""y"":321,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":238.8125,""y"":276,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":228.8125,""y"":268,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":214.8125,""y"":248,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391972"":{""retired"":null,""Filename"":""IMG_2179_small.JPG""}}",69391972,IMG_2179_small.JPG,-1.0,-1.0,-1
16,368206251,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:22:27+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:21:43.572Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:22:27.631Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""4"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":78.8125,""y"":158,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":357.8125,""y"":343,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":286.8125,""y"":298,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":349.7933654785156,""y"":335.4931335449219,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":267.0000305175781,""y"":289.9186096191406,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":248.72967529296875,""y"":272.4787292480469,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391971"":{""retired"":null,""Filename"":""IMG_2178_small.JPG""}}",69391971,IMG_2178_small.JPG,-1.0,-1.0,-1
17,368206373,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:22:54+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:22:29.524Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:22:54.740Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""6"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":112.93843078613281,""y"":125.01919555664062,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":334.04412841796875,""y"":324.4736022949219,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":313.1346435546875,""y"":305.1908264160156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":296.65997314453125,""y"":299.87640380859375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":291.8769836425781,""y"":288.1846923828125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":279.6538391113281,""y"":271.71002197265625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":265.8363952636719,""y"":270.64715576171875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69388828"":{""retired"":null,""Filename"":""IMG_2171_small.JPG""}}",69388828,IMG_2171_small.JPG,-1.0,-1.0,-1
18,368206488,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:23:18+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:22:55.884Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:23:18.899Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""7"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":294.8125,""y"":316,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":119.8125,""y"":97,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":272.3502197265625,""y"":291.078125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":272.9407043457031,""y"":276.9063415527344,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":259.949951171875,""y"":275.1348876953125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":259.949951171875,""y"":262.7345886230469,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":247.54965209960938,""y"":258.01068115234375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":247.54965209960938,""y"":249.1533203125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":227.47299194335938,""y"":224.3527374267578,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":211.52975463867188,""y"":211.95245361328125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391975"":{""retired"":null,""Filename"":""IMG_2175_small.JPG""}}",69391975,IMG_2175_small.JPG,-1.0,-1.0,-1
19,368206594,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:23:41+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:23:19.636Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:23:41.492Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""3"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":426.8125,""y"":307,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":57.8125,""y"":121,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":381.1590881347656,""y"":269.0528259277344,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":359.90142822265625,""y"":249.38951110839844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":352.9927062988281,""y"":238.229248046875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":332.7979431152344,""y"":227.60043334960938,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69388825"":{""retired"":null,""Filename"":""IMG_2170_small.JPG""}}",69388825,IMG_2170_small.JPG,-1.0,-1.0,-1
20,368206667,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:23:59+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:23:42.132Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:23:58.901Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""5"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":84.8125,""y"":108,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":314.8125,""y"":292,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":288.7732238769531,""y"":270.0173034667969,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":271.05853271484375,""y"":254.27088928222656,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":265.15362548828125,""y"":245.0854949951172,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":229.72422790527344,""y"":221.4658966064453,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69388829"":{""retired"":null,""Filename"":""IMG_2172_small.JPG""}}",69388829,IMG_2172_small.JPG,-1.0,-1.0,-1
21,368206750,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:24:19+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:23:59.908Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:24:19.437Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:20:20.487Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""4"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":91.8125,""y"":124,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":294.8125,""y"":323,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":251.8125,""y"":281,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":242.8125,""y"":260,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":216.8125,""y"":222,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":206.21534729003906,""y"":200.73313903808594,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":194.40554809570312,""y"":187.15187072753906,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391969"":{""retired"":null,""Filename"":""IMG_2176_small.JPG""}}",69391969,IMG_2176_small.JPG,-1.0,-1.0,-1
22,368206909,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:24:57+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:24:20.329Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:24:57.567Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:24:20.254Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""4"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":91.8125,""y"":96,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":280.8125,""y"":313,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":274.1217041015625,""y"":298.7544860839844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":270.31390380859375,""y"":300.12506103515625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":260.4438781738281,""y"":283.341796875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":254.37913513183594,""y"":276.2662658691406,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":236.69029235839844,""y"":252.5126953125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":220.98379516601562,""y"":232.46353149414062,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391974"":{""retired"":null,""Filename"":""IMG_2174_small.JPG""}}",69391974,IMG_2174_small.JPG,-1.0,-1.0,-1
23,368207203,xanith,2367588,e63cf8de5f01470999bb,19943,test_shoot_arcitecture_101921,13.11,2021-10-19 15:26:12+00:00,,,"{""source"":""api"",""session"":""3c1d4dd27669b44f8f64c90af4f97810a25ee32b9de407cc365ac161bcae13dc"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2021-10-19T15:24:58.244Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-19T15:26:12.409Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":627,""clientHeight"":418,""naturalWidth"":627,""naturalHeight"":418}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-19T15:24:20.254Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""50158""}","[{""task"":""T0"",""value"":""4"",""task_label"":""How many branches are in this picture?""},{""task"":""T1"",""task_label"":""Please label the top, bottom, and branching points of this plant"",""value"":[{""x"":107.8125,""y"":105,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":358.8125,""y"":339,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":348.9538269042969,""y"":334.564697265625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":287.0735168457031,""y"":299.3206787109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":267.4288024902344,""y"":290.64984130859375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":248.1319122314453,""y"":274.109619140625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":223.9456787109375,""y"":263.31591796875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""}]}]","{""69391971"":{""retired"":null,""Filename"":""IMG_2178_small.JPG""}}",69391971,IMG_2178_small.JPG,-1.0,-1.0,-1
